epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.019685039296746254,0.0010000000474974513,13.400138854980469,0.03921568766236305,6.307319164276123
1,0.04921259731054306,0.0010000000474974513,6.148153305053711,0.06862745434045792,4.571683883666992
2,0.06889763474464417,0.0010000000474974513,4.386950492858887,0.09803921729326248,3.9528493881225586
3,0.09448818862438202,0.0010000000474974513,3.824491024017334,0.0882352963089943,3.8296122550964355
4,0.11417322605848312,0.0010000000474974513,3.618079900741577,0.10784313827753067,3.771915912628174
5,0.12992125749588013,0.0010000000474974513,3.4557137489318848,0.11764705926179886,3.7296714782714844
6,0.14960630238056183,0.0010000000474974513,3.3876640796661377,0.0784313753247261,3.6682255268096924
7,0.15748031437397003,0.0010000000474974513,3.286227226257324,0.12745098769664764,3.6039905548095703
8,0.20472441613674164,0.0010000000474974513,3.152111530303955,0.10784313827753067,3.5559823513031006
9,0.19291338324546814,0.0010000000474974513,3.117574453353882,0.10784313827753067,3.523921012878418
10,0.19685038924217224,0.0010000000474974513,3.027325391769409,0.12745098769664764,3.5330445766448975
11,0.2106299251317978,0.0010000000474974513,3.024454355239868,0.14705882966518402,3.46189546585083
12,0.2066929191350937,0.0010000000474974513,2.9235808849334717,0.11764705926179886,3.4747440814971924
13,0.2539370059967041,0.0010000000474974513,2.788905143737793,0.12745098769664764,3.388441562652588
14,0.2854330837726593,0.0010000000474974513,2.6700315475463867,0.10784313827753067,3.354407787322998
15,0.27952754497528076,0.0010000000474974513,2.630232810974121,0.14705882966518402,3.3546082973480225
16,0.31496062874794006,0.0010000000474974513,2.4920268058776855,0.13725490868091583,3.3170368671417236
17,0.29133859276771545,0.0010000000474974513,2.537160873413086,0.18627451360225677,3.246809482574463
18,0.3385826647281647,0.0010000000474974513,2.3519179821014404,0.1666666716337204,3.2328240871429443
19,0.31889763474464417,0.0010000000474974513,2.376032829284668,0.1666666716337204,3.336968421936035
20,0.3425196707248688,0.0010000000474974513,2.264948844909668,0.12745098769664764,3.2714171409606934
21,0.35039371252059937,0.0010000000474974513,2.2397565841674805,0.18627451360225677,3.1891422271728516
22,0.36614173650741577,0.0010000000474974513,2.2054953575134277,0.19607843458652496,3.3102238178253174
23,0.3700787425041199,0.0010000000474974513,2.1843020915985107,0.19607843458652496,3.3194963932037354
24,0.39960628747940063,0.0010000000474974513,2.0567562580108643,0.1666666716337204,3.259227991104126
25,0.3897637724876404,0.0010000000474974513,2.0438265800476074,0.2450980395078659,3.262873888015747
26,0.44291338324546814,0.0010000000474974513,1.9976885318756104,0.22549019753932953,3.281313180923462
27,0.4409448802471161,0.0010000000474974513,1.9211668968200684,0.19607843458652496,3.31325101852417
28,0.4606299102306366,0.0005000000237487257,1.8903738260269165,0.20588235557079315,3.231579303741455
29,0.4921259880065918,0.0005000000237487257,1.8235691785812378,0.21568627655506134,3.2227609157562256
30,0.47440946102142334,0.0005000000237487257,1.7595072984695435,0.19607843458652496,3.2329888343811035
31,0.4685039222240448,0.0005000000237487257,1.80121910572052,0.2450980395078659,3.2254106998443604
32,0.48622047901153564,0.0005000000237487257,1.7450799942016602,0.23529411852359772,3.1917405128479004
33,0.5236220359802246,0.0005000000237487257,1.6394736766815186,0.22549019753932953,3.2733514308929443
34,0.49803149700164795,0.0002500000118743628,1.6724716424942017,0.22549019753932953,3.250368595123291
35,0.5039370059967041,0.0002500000118743628,1.6818760633468628,0.2450980395078659,3.23412823677063
36,0.5196850299835205,0.0002500000118743628,1.5885518789291382,0.23529411852359772,3.2780089378356934
37,0.5177165269851685,0.0002500000118743628,1.6025346517562866,0.22549019753932953,3.2639293670654297
38,0.5551180839538574,0.0002500000118743628,1.560156226158142,0.22549019753932953,3.2383530139923096
39,0.5570865869522095,0.0002500000118743628,1.5442246198654175,0.22549019753932953,3.258171319961548
40,0.5137795209884644,0.0001250000059371814,1.5993237495422363,0.22549019753932953,3.238459348678589
